submission_date,state,tot_cases,conf_cases,tot_death
06/17/2020,NY,174201,,8551
06/15/2020,FL,77815,,3118
03/03/2020,FL,3,,0
12/24/2021,FL,3926952,,62895
09/01/2022,NY,3165717,,28834
11/19/2020,TX,1155130,,22288
06/23/2022,FL,6419547,,76053
04/20/2020,TX,19458,,673
12/06/2020,NY,374821,,10319
10/20/2021,TX,4178148,,68313
06/24/2022,FL,6430644,,76114
12/10/2021,FL,3739944,,62545
01/27/2022,NY,2528492,,25663
03/31/2020,NY,32656,,211
03/02/2022,TX,6557619,,83899
01/10/2021,NY,648275,,13805
07/15/2020,TX,282365,,5966
12/21/2021,FL,3838998,,62812
08/10/2020,TX,490817,,11965
10/14/2020,NY,226174,,9118
08/02/2021,FL,2666892,,40508
10/25/2021,FL,3661522,,61104
01/28/2021,FL,1665300,,28288
03/20/2020,NY,2694,,15
05/19/2021,TX,2926481,,50589
07/31/2020,TX,420946,,9950
07/07/2022,FL,6561802,,76861
06/20/2020,TX,107735,,2577
06/21/2021,TX,2975787,,51333
09/18/2021,TX,3917282,,60674
12/18/2021,TX,4405621,,73834
08/04/2020,FL,492912,,9809
06/19/2022,FL,6372150,,75818
05/25/2022,TX,6826242,,86785
01/26/2021,FL,1643094,,27953
03/07/2022,NY,2638550,,27052
07/09/2022,FL,6582463,,76975
11/02/2021,TX,4228433,,70129
11/12/2021,TX,4262152,,71502
02/09/2022,FL,5722856,,70250
04/29/2021,TX,2879712,,49913
04/09/2022,NY,2693833,,27290
02/12/2021,NY,863285,,17227
05/17/2021,TX,2920389,,50525
08/04/2022,TX,7496752,,87862
08/17/2022,TX,7618112,,88226
05/09/2021,NY,1133242,,19551
03/11/2021,FL,1929232,,32994
03/16/2020,FL,156,,6
04/23/2022,FL,5906011,,74169
01/08/2021,FL,1435309,,24571
07/21/2021,FL,2471841,,38990
08/24/2020,TX,580384,,14057
08/13/2021,NY,1196273,,20060
08/13/2020,NY,194273,,8894
01/28/2021,NY,791929,,15959
06/25/2020,NY,176716,,8645
09/22/2021,NY,1313543,,20770
10/13/2021,TX,4142962,,67012
01/19/2022,TX,5700444,,76277
10/01/2021,NY,1344740,,20991
03/08/2021,FL,1914073,,32788
12/31/2020,NY,548154,,12566
06/18/2021,TX,2973171,,51274
10/16/2020,TX,815678,,17971
10/18/2020,FL,741354,,17263
09/16/2022,FL,7091853,,81248
10/25/2021,TX,4196041,,69089
08/26/2020,NY,198515,,8936
12/19/2020,TX,1573888,,28318
05/09/2021,FL,2232281,,36187
01/26/2022,FL,5468583,,67419
04/01/2022,TX,6671647,,86029
04/26/2021,FL,2176885,,35492
11/27/2021,NY,1555836,,22123
04/11/2021,FL,2086925,,34672
08/26/2020,FL,599360,,13475
07/05/2022,NY,3013565,,28254
03/29/2022,TX,6660640,,85903
10/20/2021,NY,1406104,,21458
03/23/2021,NY,994847,,18612
05/05/2020,TX,33369,,1168
08/07/2021,FL,2776564,,41690
07/11/2022,FL,6602296,,77083
07/13/2020,NY,182962,,8752
08/13/2022,NY,3123433,,28654
04/04/2022,TX,6676958,,86075
08/11/2022,NY,3117860,,28641
06/15/2022,NY,2969161,,28112
08/05/2020,NY,191644,,8868
10/12/2021,TX,4133381,,66700
06/17/2020,TX,96335,,2446
03/21/2021,TX,2745161,,48232
07/31/2021,FL,2636079,,40143
07/16/2021,NY,1161322,,19956
04/09/2021,NY,1061897,,18984
02/14/2021,FL,1794216,,30795
01/24/2020,NY,0,,0
04/03/2021,NY,1038858,,18861
07/16/2021,FL,2421709,,38668
10/23/2020,FL,760690,,17493
04/17/2021,NY,1089638,,19165
10/02/2022,TX,7870903,,89208
07/10/2020,NY,181896,,8737
06/24/2020,TX,125921,,2766
11/17/2021,NY,1503387,,21867
01/05/2021,NY,592518,,13163
02/04/2020,TX,0,,0
06/22/2020,FL,101427,,3380
01/27/2022,FL,5498991,,67632
02/04/2021,NY,827433,,16594
03/23/2022,FL,5840335,,73598
03/08/2020,NY,28,,0
05/13/2022,NY,2844697,,27671
12/01/2020,FL,997666,,19903
08/12/2022,TX,7579781,,88091
12/14/2021,NY,1670052,,22796
10/02/2020,TX,756004,,17034
11/08/2021,NY,1463956,,21646
09/12/2021,FL,3457398,,54633
07/19/2020,NY,185388,,8787
06/16/2020,NY,173984,,8538
10/08/2022,TX,7884710,,89309
01/30/2021,NY,805504,,16131
10/11/2020,NY,223922,,9103
01/12/2022,NY,2293705,,24414
08/18/2021,TX,3380120,,53370
02/14/2021,NY,871661,,17346
06/30/2022,FL,6494036,,76429
07/15/2021,TX,3019221,,51585
05/10/2021,NY,1134154,,19561
05/25/2022,NY,2911218,,27871
09/19/2022,TX,7839312,,88976
07/12/2020,NY,182655,,8746
07/23/2022,FL,6735563,,77894
03/15/2021,FL,1945672,,33261
06/20/2021,FL,2319344,,37796
05/03/2022,FL,5946620,,74327
05/04/2020,TX,32332,,1138
10/02/2020,NY,216456,,9050
06/04/2021,TX,2950622,,51024
03/02/2020,NY,0,,0
08/05/2022,NY,3102914,,28579
06/29/2022,TX,7082145,,87098
06/04/2020,FL,59306,,2781
07/20/2021,TX,3034779,,51676
08/13/2022,TX,7579781,,88091
03/05/2020,TX,0,,0
10/19/2020,FL,744950,,17305
06/11/2022,FL,6290715,,75412
04/19/2020,TX,18923,,647
11/25/2021,TX,4305025,,72381
03/05/2021,NY,935418,,18166
03/31/2022,FL,5851936,,73795
10/04/2022,FL,7125772,,81864
10/28/2021,FL,3667984,,61255
10/26/2021,NY,1421629,,21626
11/24/2021,FL,3710384,,62155
04/26/2022,NY,2756912,,27424
09/22/2021,TX,3958042,,61570
11/01/2020,FL,796007,,17896
07/19/2021,FL,2446395,,38833
12/28/2020,FL,1266573,,22819
03/17/2020,TX,63,,4
04/08/2020,TX,9353,,289
01/29/2022,TX,6166582,,78015
01/12/2022,FL,4956645,,64449
02/06/2020,NY,0,,0
07/19/2021,NY,1162577,,19959
08/28/2020,NY,199357,,8941
12/01/2021,NY,1577143,,22259
09/01/2021,NY,1246065,,20308
09/21/2022,TX,7845304,,89032
05/02/2021,FL,2205596,,35817
02/22/2021,FL,1841612,,31668
03/16/2021,TX,2726194,,47886
07/27/2022,FL,6778415,,78137
12/02/2021,FL,3722846,,62350
07/12/2021,NY,1159918,,19947
08/06/2020,NY,192014,,8871
11/16/2021,NY,1498463,,21846
07/18/2021,NY,1162215,,19958
04/19/2020,FL,25416,,951
11/19/2021,FL,3703174,,62049
11/25/2020,TX,1236648,,23357
04/16/2020,NY,99138,,3247
03/01/2022,TX,6554035,,83693
07/26/2022,NY,3073523,,28472
05/01/2020,FL,34226,,1508
10/02/2021,NY,1348076,,21009
09/10/2020,FL,644552,,15012
06/07/2022,NY,2950982,,28042
05/12/2022,NY,2844697,,27652
10/25/2020,FL,766363,,17579
05/24/2021,NY,1147626,,19715
01/16/2022,TX,5522176,,75996
05/26/2021,TX,2938914,,50808
05/13/2020,TX,42403,,1430
05/11/2020,TX,39869,,1356
11/25/2020,NY,313075,,9780
06/04/2021,FL,2294642,,37335
03/25/2020,TX,975,,26
12/27/2021,NY,1820459,,23404
06/12/2020,NY,172760,,8468
08/23/2020,FL,590269,,13079
09/06/2020,NY,203492,,8970
09/17/2021,FL,3510320,,56020
12/20/2020,TX,1581668,,28550
11/19/2021,NY,1515921,,21925
11/05/2020,FL,816208,,18089
12/07/2020,TX,1384804,,25653
04/10/2022,FL,5868320,,73972
07/15/2022,NY,3039086,,28351
01/11/2021,FL,1473750,,25101
05/03/2020,NY,142084,,5651
03/04/2021,TX,2671442,,46858
08/16/2021,FL,2966727,,44476
10/05/2020,TX,769303,,17235
10/14/2022,NY,3267575,,29310
01/13/2022,FL,5015327,,64637
12/17/2020,NY,446084,,11176
04/07/2021,TX,2804798,,49026
02/08/2022,FL,5712722,,70102
04/25/2022,TX,6726374,,86483
06/16/2021,NY,1155433,,19887
11/29/2020,FL,979040,,19741
04/25/2020,FL,30454,,1221
09/02/2020,FL,623398,,14264
12/09/2020,NY,392090,,10521
06/26/2020,FL,130310,,3570
03/24/2021,FL,1988740,,33762
04/21/2021,FL,2151382,,35224
01/15/2021,FL,1529366,,25934
08/16/2021,TX,3329808,,53100
09/17/2020,FL,663127,,15507
08/23/2021,TX,3450934,,54023
02/22/2020,FL,0,,0
06/13/2021,TX,2967354,,51199
10/30/2021,NY,1435659,,21734
05/22/2020,NY,161670,,7716
09/28/2022,TX,7864903,,89162
09/19/2021,TX,3919804,,60784
08/31/2021,NY,1243236,,20290
11/18/2020,FL,896516,,18872
04/07/2022,NY,2687143,,27278
04/09/2021,FL,2079709,,34570
04/04/2022,NY,2679402,,27262
03/21/2020,TX,235,,11
09/18/2022,TX,7827704,,88954
11/25/2021,FL,3711451,,62178
02/15/2021,TX,2563949,,44427
09/01/2020,NY,200968,,8954
01/19/2021,NY,727080,,14937
10/04/2021,TX,4071599,,64785
04/17/2022,FL,5885618,,74087
01/22/2022,TX,5876122,,76798
12/02/2021,NY,1586079,,22302
04/20/2021,FL,2144675,,35157
02/27/2020,FL,0,,0
05/21/2020,FL,47815,,2294
06/07/2020,FL,62977,,2871
11/15/2021,NY,1494504,,21820
07/07/2021,NY,1158647,,19942
08/28/2022,NY,3157228,,28787
04/02/2020,TX,4665,,143
11/18/2021,TX,4282152,,71982
12/27/2020,NY,514881,,12179
06/22/2020,NY,175747,,8613
05/24/2022,FL,6102979,,74769
02/16/2020,NY,0,,0
06/22/2022,FL,6407724,,75993
02/02/2022,TX,6280583,,78658
10/17/2020,NY,229151,,9142
04/13/2021,FL,2102907,,34777
11/01/2020,TX,972330,,19588
08/08/2022,FL,6883904,,78992
08/27/2022,FL,7008974,,80268
01/17/2022,NY,2410629,,24824
01/31/2022,TX,6219346,,78160
03/09/2021,TX,2694726,,47315
06/18/2021,FL,2316572,,37737
07/18/2022,NY,3050153,,28359
06/11/2021,TX,2965966,,51158
03/19/2020,NY,1683,,5
03/05/2020,FL,8,,1
07/13/2021,FL,2395480,,38511
04/17/2020,TX,17371,,590
12/13/2021,NY,1664910,,22753
10/07/2022,TX,7884710,,89309
06/25/2021,NY,1156796,,19919
12/30/2021,NY,1891186,,23568
02/05/2021,TX,2462886,,42455
05/20/2020,NY,159820,,7606
11/04/2020,FL,811043,,18038
08/24/2022,FL,6991680,,80074
06/15/2021,FL,2311616,,37656
04/11/2021,TX,2817869,,49181
03/23/2020,FL,1221,,30
07/20/2021,NY,1163052,,19960
10/04/2022,NY,3243070,,29165
08/08/2022,NY,3109238,,28587
02/15/2022,FL,5763247,,71203
12/20/2021,NY,1727150,,23080
04/21/2020,TX,20196,,714
04/11/2021,NY,1069399,,19032
07/19/2020,FL,354000,,6333
04/06/2022,NY,2683705,,27272
12/01/2021,FL,3720725,,62329
01/08/2021,NY,627340,,13551
10/05/2021,FL,3611412,,59372
02/26/2020,NY,0,,0
03/06/2021,FL,1906049,,32671
05/18/2021,FL,2259901,,36631
01/31/2022,NY,2554383,,25927
11/01/2020,NY,245580,,9273
11/29/2021,TX,4309721,,72529
09/25/2021,TX,3996847,,62786
09/17/2022,FL,7092637,,81300
07/31/2020,NY,189866,,8841
05/15/2020,FL,43034,,2072
04/26/2022,TX,6728959,,86498
06/18/2020,TX,99851,,2487
01/22/2020,TX,0,,0
06/14/2022,NY,2966747,,28109
03/19/2021,FL,1965343,,33492
04/08/2020,FL,15266,,482
09/26/2020,FL,685629,,16113
08/04/2020,TX,451181,,10750
02/20/2021,NY,891374,,17674
07/11/2022,NY,3029581,,28299
04/14/2020,NY,91743,,2882
06/13/2021,FL,2308437,,37609
04/10/2020,NY,78128,,2024
09/06/2022,FL,7055857,,80823
06/29/2021,FL,2337432,,38025
08/29/2021,TX,3551496,,55371
02/18/2020,TX,0,,0
11/28/2021,TX,4306599,,72381
03/02/2020,TX,0,,0
07/06/2020,NY,180433,,8710
11/28/2020,TX,1259657,,23898
02/20/2020,FL,0,,0
03/25/2020,FL,1997,,63
05/11/2022,NY,2837187,,27636
09/09/2020,TX,645791,,15547
04/30/2021,NY,1119158,,19409
10/28/2021,NY,1428328,,21680
03/22/2020,NY,6123,,24
07/19/2022,FL,6691337,,77603
09/23/2020,TX,719599,,16502
05/28/2021,FL,2283020,,37041
12/18/2020,TX,1555981,,28096
12/22/2021,NY,1747351,,23166
05/02/2021,TX,2888020,,50011
03/27/2020,FL,3194,,94
12/07/2020,FL,1052364,,20473
02/26/2021,NY,911554,,17933
03/26/2021,FL,2000446,,33868
11/14/2020,NY,275952,,9472
04/10/2021,NY,1065885,,19010
07/18/2022,FL,6679188,,77524
05/21/2021,NY,1145551,,19688
08/23/2022,NY,3145088,,28757
06/24/2020,FL,111902,,3475
07/02/2020,TX,175977,,3488
10/23/2021,NY,1415481,,21549
04/10/2020,FL,17381,,563
06/01/2022,NY,2934011,,27956
06/21/2022,TX,7004422,,86981
09/11/2021,TX,3800528,,58689
09/17/2021,NY,1297994,,20651
01/14/2022,FL,5064469,,64827
04/23/2020,TX,21944,,780
09/25/2021,FL,3567237,,57841
05/11/2022,TX,6769833,,86673
06/21/2022,FL,6395188,,75930
09/10/2022,TX,7791507,,88811
05/26/2021,FL,2278703,,36958
02/01/2021,TX,2392443,,41422
03/14/2022,FL,5828775,,73316
11/16/2021,FL,3697611,,61960
09/13/2021,FL,3468581,,54924
12/21/2020,FL,1198981,,21945
09/17/2020,TX,678819,,16105
05/05/2022,TX,6753419,,86599
02/16/2021,FL,1808190,,31032
04/04/2021,NY,1042637,,18883
02/05/2021,NY,832327,,16686
01/25/2021,TX,2246845,,39460
02/28/2020,FL,0,,0
09/03/2022,NY,3170082,,28842
12/27/2020,TX,1668597,,30206
01/27/2021,NY,784633,,15847
12/22/2020,TX,1613095,,29019
08/14/2020,NY,194633,,8897
06/24/2021,NY,1156655,,19916
05/18/2022,NY,2877851,,27757
02/21/2021,TX,2588101,,45462
08/28/2021,FL,3231884,,49191
03/02/2022,FL,5812731,,72688
04/28/2020,TX,26171,,940
08/09/2021,TX,3227531,,52471
12/18/2021,FL,3792221,,62737
02/25/2020,TX,0,,0
08/11/2020,NY,193660,,8885
06/03/2020,NY,169213,,8230
07/18/2020,TX,317730,,6676
08/06/2021,TX,3199220,,52370
10/16/2022,FL,7142488,,82065
05/29/2021,NY,1150405,,19759
01/09/2021,FL,1447642,,24743
12/09/2020,FL,1073025,,20673
10/16/2020,NY,228173,,9136
06/07/2021,NY,1153515,,19835
02/04/2022,FL,5648768,,69378
05/07/2021,FL,2226789,,36091
10/29/2021,NY,1432516,,21707
11/26/2021,NY,1552589,,22067
07/08/2021,FL,2366621,,38313
06/15/2020,TX,89108,,2359
06/04/2022,TX,6885481,,86844
03/17/2020,NY,730,,1
08/04/2022,FL,6855034,,78711
03/12/2022,NY,2643787,,27117
11/08/2021,FL,3684407,,61689
10/21/2021,NY,1409282,,21498
10/22/2021,TX,4188319,,68792
03/13/2022,NY,2644864,,27126
07/15/2020,NY,184024,,8762
09/02/2021,FL,3325173,,51200
02/01/2021,NY,815593,,16308
08/26/2022,FL,7004836,,80190
03/10/2021,TX,2699589,,47416
12/26/2021,NY,1812090,,23314
01/14/2021,TX,2045699,,35926
10/11/2021,NY,1377715,,21226
06/02/2022,TX,6869724,,86827
04/13/2022,TX,6699405,,86309
07/29/2021,FL,2598229,,39838
10/23/2020,TX,851572,,18566
09/10/2020,NY,204928,,8983
02/07/2020,FL,0,,0
09/11/2020,FL,647746,,15094
01/05/2022,NY,2067290,,23880
07/07/2022,NY,3015461,,28280
07/25/2020,FL,415937,,7614
08/01/2022,NY,3091141,,28519
06/03/2021,FL,2292463,,37281
05/30/2020,FL,54496,,2607
05/28/2020,TX,59776,,1837
07/31/2020,FL,470616,,8923
09/18/2020,FL,666625,,15568
02/08/2022,TX,6395334,,79711
08/24/2022,NY,3147549,,28765
12/26/2021,FL,3976912,,62969
08/11/2021,TX,3263283,,52667
05/29/2020,FL,53620,,2573
08/18/2020,NY,195829,,8910
05/11/2021,FL,2238854,,36295
12/30/2021,FL,4194528,,63140
06/03/2020,FL,58300,,2756
05/03/2021,TX,2889561,,50047
12/02/2021,TX,4324851,,72808
05/28/2022,FL,6145299,,74881
10/18/2022,TX,7902489,,89429
03/11/2022,FL,5826174,,73196
02/28/2022,FL,5808652,,72548
04/07/2020,NY,61897,,1378
10/14/2020,TX,805082,,17816
02/11/2021,NY,859076,,17153
07/14/2022,NY,3039086,,28338
05/18/2020,NY,158141,,7496
08/20/2020,TX,562559,,13603
08/15/2020,TX,528838,,12891
10/11/2021,TX,4123515,,66467
09/15/2021,NY,1289383,,20601
05/06/2020,TX,34422,,1200
02/01/2022,FL,5593239,,68756
12/31/2020,FL,1317599,,23289
02/05/2020,NY,0,,0
04/04/2020,TX,6112,,185
10/15/2021,NY,1391234,,21336
10/07/2020,TX,777556,,17350
03/07/2020,FL,12,,2
07/01/2021,TX,2990703,,51470
03/08/2022,TX,6578556,,84513
09/26/2022,TX,7859801,,89123
04/14/2020,TX,14624,,483
07/12/2021,TX,3007562,,51519
09/08/2021,FL,3406294,,53362
07/02/2022,NY,3007877,,28254
09/27/2021,FL,3576305,,58193
04/11/2022,TX,6693738,,86241
03/25/2022,TX,6649411,,85764
07/03/2020,NY,179510,,8696
08/05/2021,TX,3180107,,52297
01/16/2021,FL,1540121,,26115
11/07/2021,FL,3682519,,61660
08/21/2022,FL,6970930,,79916
02/17/2020,FL,0,,0
01/30/2020,TX,0,,0
06/23/2022,NY,2985951,,28185
04/08/2022,NY,2690570,,27283
05/24/2021,TX,2932769,,50743
10/05/2022,FL,7127256,,81898
09/13/2022,NY,3188873,,28960
09/14/2021,FL,3479426,,55185
10/30/2021,TX,4221582,,69922
03/27/2021,NY,1010776,,18697
03/05/2021,FL,1902026,,32580
08/06/2022,FL,6870181,,78849
02/26/2022,NY,2628813,,26927
09/29/2022,TX,7864903,,89162
05/24/2022,TX,6821995,,86767
03/05/2022,TX,6569683,,84356
12/17/2021,NY,1698611,,22944
02/11/2021,FL,1777753,,30418
03/24/2020,FL,1507,,44
05/22/2022,NY,2899863,,27818
04/24/2022,NY,2750530,,27405
11/24/2021,TX,4300466,,72381
11/26/2021,FL,3712176,,62201
03/12/2022,FL,5826898,,73234
01/18/2022,FL,5218062,,65627
03/26/2022,FL,5844300,,73673
08/02/2022,TX,7477022,,87785
01/10/2022,TX,5090847,,75287
04/15/2021,NY,1082315,,19122
01/23/2021,FL,1616776,,27431
10/06/2021,FL,3615399,,59494
10/27/2020,TX,874367,,18978
03/15/2022,FL,5830040,,73351
08/22/2021,NY,1218532,,20164
05/31/2022,FL,6169995,,74980
02/01/2020,TX,0,,0
08/30/2021,NY,1240856,,20278
03/26/2022,TX,6654552,,85833
09/16/2021,FL,3500341,,55726
04/22/2020,NY,114784,,4260
08/23/2022,TX,7665031,,88373
04/16/2020,TX,16455,,551
09/22/2020,TX,716207,,16439
06/05/2020,FL,60543,,2811
05/21/2021,FL,2268477,,36777
10/14/2022,FL,7140697,,82062
05/23/2022,FL,6090914,,74744
07/31/2022,FL,6814912,,78437
05/03/2022,NY,2791100,,27517
07/24/2021,NY,1165798,,19966
03/14/2021,FL,1940986,,33181
09/23/2020,FL,678300,,15920
09/12/2021,TX,3804969,,58855
11/27/2021,FL,3713282,,62228
06/01/2020,NY,167947,,8159
10/25/2020,TX,862375,,18742
02/04/2022,NY,2576412,,26199
05/27/2022,FL,6136745,,74845
12/24/2021,TX,4471130,,74092
09/01/2022,TX,7739368,,88631
06/06/2022,TX,6897838,,86849
11/21/2021,TX,4290380,,72198
08/05/2021,FL,2735088,,41189
03/13/2020,FL,53,,3
12/22/2021,TX,4444883,,74003
02/19/2022,TX,6510356,,82332
08/27/2020,FL,602958,,13584
08/16/2020,TX,535042,,13027
04/14/2021,FL,2109623,,34840
11/11/2020,NY,265651,,9415
12/16/2020,FL,1145557,,21365
11/14/2020,FL,867751,,18629
07/25/2021,FL,2524803,,39332
07/21/2022,FL,6716028,,77752
06/09/2022,FL,6271527,,75335
10/24/2020,TX,858071,,18663
03/18/2021,FL,1960434,,33435
03/24/2020,TX,712,,20
01/18/2022,NY,2422053,,24910
11/10/2020,NY,262562,,9399
04/17/2020,FL,23953,,866
11/15/2021,FL,3695817,,61937
06/19/2021,NY,1156118,,19902
01/25/2020,FL,0,,0
11/05/2021,NY,1453696,,21570
08/12/2020,FL,545798,,11339
06/05/2021,NY,1152913,,19818
02/22/2022,NY,2622693,,26841
04/21/2021,NY,1099378,,19246
06/01/2021,TX,2944003,,50957
11/29/2020,NY,331686,,9957
08/14/2022,FL,6925942,,79420
06/05/2020,TX,71613,,2044
12/09/2021,FL,3737113,,62520
01/01/2022,NY,1960358,,23670
10/07/2021,TX,4104149,,65690
03/29/2021,NY,1018606,,18734
03/30/2022,TX,6663137,,85946
09/07/2020,TX,640370,,15387
04/16/2020,FL,22874,,813
10/14/2021,FL,3639213,,60325
02/24/2020,TX,0,,0
06/07/2021,FL,2298848,,37421
04/30/2022,FL,5934226,,74285
12/23/2021,FL,3899158,,62863
03/21/2020,FL,756,,22
05/18/2021,TX,2924466,,50563
11/13/2021,FL,3692933,,61877
12/23/2020,TX,1636458,,29260
02/29/2020,FL,0,,0
10/05/2021,TX,4081849,,65062
08/07/2020,NY,192384,,8874
07/25/2022,TX,7386809,,87560
02/19/2022,NY,2618993,,26768
11/29/2021,FL,3716219,,62274
02/17/2021,TX,2571063,,44768
03/28/2020,TX,2048,,58
02/23/2022,NY,2624250,,26865
04/24/2020,NY,121117,,4552
08/16/2021,NY,1202885,,20086
07/14/2022,FL,6640015,,77276
08/29/2022,TX,7711175,,88535
12/04/2021,NY,1602574,,22374
09/18/2022,NY,3203025,,28990
04/24/2020,TX,22806,,813
11/28/2020,NY,327257,,9911
04/03/2020,FL,10130,,275
09/18/2021,NY,1301280,,20670
10/27/2020,FL,774633,,17664
05/20/2020,FL,47090,,2255
08/29/2020,NY,199714,,8945
10/29/2021,FL,3669769,,61289
01/31/2022,FL,5576426,,68514
08/25/2020,TX,586730,,14168
10/24/2021,NY,1417633,,21573
03/21/2022,TX,6621379,,85513
10/16/2021,TX,4162041,,67724
06/21/2020,TX,111601,,2615
03/21/2021,FL,1972296,,33597
05/05/2022,FL,5959088,,74366
01/12/2021,FL,1487514,,25304
02/12/2022,TX,6449575,,80760
10/17/2022,NY,3273471,,29324
09/28/2022,NY,3228652,,29093
09/13/2021,TX,3815158,,58901
11/30/2020,NY,336001,,10002
02/20/2022,TX,6512240,,82416
03/30/2020,NY,29044,,155
04/15/2020,TX,15492,,519
12/27/2020,FL,1254708,,22669
08/29/2021,FL,3245049,,49583
06/19/2020,FL,90234,,3250
07/17/2020,TX,307572,,6460
05/15/2022,TX,6785855,,86713
07/31/2022,TX,7432464,,87695
10/10/2020,FL,719390,,16838
05/24/2020,FL,50070,,2405
10/21/2020,FL,752570,,17396
07/07/2021,FL,2361489,,38281
03/17/2021,FL,1955287,,33382
11/09/2020,NY,259805,,9371
05/30/2021,TX,2943700,,50909
09/16/2020,TX,674772,,16047
05/22/2021,NY,1146403,,19702
03/14/2021,NY,964179,,18414
08/26/2021,TX,3513656,,54691
08/19/2022,TX,7636824,,88304
04/13/2020,FL,20193,,680
10/24/2021,TX,4194151,,69072
03/12/2020,TX,22,,0
02/11/2022,NY,2601081,,26529
04/26/2021,TX,2866263,,49788
11/21/2020,NY,297988,,9652
05/12/2021,FL,2242905,,36333
06/04/2022,NY,2944598,,28011
10/06/2022,FL,7129250,,81922
09/25/2020,NY,211873,,9022
03/12/2020,FL,30,,3
05/17/2020,NY,157528,,7448
05/23/2022,TX,6818332,,86765
01/02/2021,TX,1777246,,31823
06/28/2020,NY,177789,,8667
12/12/2020,TX,1464374,,26767
04/12/2022,FL,5873016,,74007
03/30/2020,FL,5629,,148
06/22/2020,TX,114881,,2659
01/14/2022,TX,5402259,,75783
11/02/2020,NY,246572,,9282
10/06/2020,TX,773435,,17294
08/06/2020,FL,507815,,10246
04/03/2021,FL,2042947,,34298
07/11/2020,NY,182319,,8741
06/12/2021,NY,1154753,,19867
02/17/2021,FL,1813267,,31141
01/04/2021,NY,584715,,13039
07/12/2022,FL,6614868,,77147
02/12/2021,TX,2541845,,43902
08/14/2021,FL,2927215,,43817
10/18/2021,NY,1400717,,21407
04/16/2021,TX,2836978,,49396
01/19/2021,TX,2135028,,37538
03/27/2020,NY,19237,,96
08/28/2022,TX,7691281,,88502
05/20/2021,NY,1144584,,19680
05/22/2020,TX,53449,,1684
08/09/2022,FL,6892419,,79065
05/19/2022,FL,6058658,,74636
01/10/2022,NY,2245340,,24256
06/29/2020,FL,149962,,3724
11/25/2021,NY,1547652,,22067
11/23/2021,FL,3708650,,62138
01/06/2021,NY,603543,,13281
10/24/2020,FL,763024,,17529
05/13/2021,TX,2914643,,50385
04/22/2022,NY,2742239,,27390
12/26/2021,TX,4499025,,74092
06/04/2021,NY,1152423,,19808
10/20/2020,FL,747117,,17355
03/04/2022,NY,2635584,,27019
04/28/2021,NY,1114458,,19373
07/27/2020,TX,385923,,8959
08/23/2020,TX,577537,,13938
01/23/2020,NY,0,,0
01/23/2022,TX,5934240,,76875
07/20/2022,NY,3056075,,28404
08/16/2022,FL,6939203,,79577
06/05/2021,TX,2952601,,51042
10/28/2020,NY,240130,,9239
06/27/2022,TX,7062949,,87064
08/19/2021,TX,3393841,,53564
06/17/2022,FL,6356659,,75723
12/23/2020,NY,487062,,11812
12/15/2021,FL,3760811,,62663
12/22/2020,NY,479498,,11679
06/23/2020,NY,176029,,8627
03/20/2021,FL,1969311,,33545
06/30/2021,TX,2988457,,51462
12/16/2021,FL,3771159,,62684
04/25/2022,NY,2753769,,27413
05/13/2021,FL,2246439,,36383
03/04/2022,FL,5816435,,72836
02/24/2020,FL,0,,0
07/17/2020,FL,331329,,5955
09/28/2020,FL,689610,,16218
11/17/2021,FL,3699684,,61992
08/10/2022,TX,7555543,,88021
09/27/2022,FL,7116027,,81673
11/26/2021,TX,4305679,,72381
02/06/2022,TX,6369286,,79412
06/26/2020,TX,137624,,2904
03/31/2020,TX,3266,,101
06/10/2020,NY,172038,,8416
10/18/2021,TX,4165022,,67847
09/09/2022,NY,3181137,,28911
11/10/2021,FL,3688532,,61769
03/07/2022,TX,6573567,,84418
08/07/2022,TX,7508886,,87873
06/22/2022,NY,2983143,,28167
06/08/2022,FL,6259595,,75298
06/28/2020,TX,148723,,3079
10/08/2022,FL,7131789,,81967
06/02/2021,FL,2290195,,37234
07/29/2020,FL,452517,,8468
07/22/2022,NY,3063057,,28430
04/24/2021,NY,1107238,,19298
04/13/2021,NY,1074867,,19074
07/03/2022,NY,3010074,,28254
05/14/2020,FL,42657,,2040
10/18/2020,NY,229929,,9145
06/18/2021,NY,1155881,,19889
05/08/2021,FL,2229969,,36144
09/26/2021,FL,3571000,,58003
01/22/2022,NY,2481526,,25268
04/07/2020,TX,8261,,264
09/26/2020,NY,212449,,9024
06/08/2022,NY,2953767,,28053
01/17/2021,TX,2113962,,36894
04/13/2022,FL,5875930,,74023
01/01/2021,TX,1772483,,31558
07/11/2022,TX,7217955,,87276
05/28/2021,NY,1149873,,19753
09/26/2021,TX,4002111,,62942
08/25/2022,TX,7681476,,88458
08/26/2022,NY,3152996,,28787
07/28/2022,FL,6789375,,78216
02/03/2022,TX,6308728,,78981
09/19/2021,NY,1304800,,20695
07/22/2020,FL,382734,,6952
03/25/2022,FL,5843227,,73652
12/30/2020,TX,1737447,,31016
08/12/2022,NY,3120860,,28654
11/29/2021,NY,1564336,,22185
08/14/2020,TX,520593,,12728
03/28/2021,TX,2772080,,48603
08/27/2021,TX,3531043,,54991
08/21/2020,TX,567580,,13725
05/02/2020,TX,30522,,1072
11/08/2020,TX,1034115,,20528
